Room ID;Name;Host ID;Neighbourhood;Room type;Room Price;Minimum nights;Number of reviews;Date last review;Number of reviews per month;Rooms rent by the host;Availibility;Updated Date;City;Country;Coordinates;Location
39995735;Piso Madrid - Río - Muy cerca del centro;308404153;Puerta del Angel;Entire home/apt;60;2;2;2019-11-22;0.24;1;0;2020-07-17;Madrid;Spain;40.408909442202955, -3.7225594576031256;Spain, Madrid, Puerta del Angel
40000279;Luxury Bernabéu - The 'Madrid' Room;307792829;Berruguete;Private room;60;2;1;2019-11-27;0.13;6;1;2020-07-17;Madrid;Spain;40.46014475790233, -3.6994105783626177;Spain, Madrid, Berruguete
40075226;Apartamento Centro Madrid Cava Baja;217726344;Palacio;Entire home/apt;95;1;2;2020-02-02;0.24;6;90;2020-07-17;Madrid;Spain;40.412707587362156, -3.707727181283146;Spain, Madrid, Palacio
40126829;Apartamento Interior 4 Pax;307123621;Sol;Entire home/apt;85;2;0;;;21;159;2020-07-17;Madrid;Spain;40.417240408142284, -3.7044133957290315;Spain, Madrid, Sol
40131642;Cozy loft in the in the city center for 4;309148610;Universidad;Entire home/apt;50;2;19;2020-03-08;2.39;2;42;2020-07-17;Madrid;Spain;40.425246590206974, -3.7044832826518452;Spain, Madrid, Universidad
40201837;Avitacion en palomeras;235738682;Portazgo;Private room;50;1;1;2019-12-03;0.13;2;317;2020-07-17;Madrid;Spain;40.38610980406843, -3.6532061760463543;Spain, Madrid, Portazgo
40206302;Cozy apartment at street level in Lavapiés;53760362;Embajadores;Entire home/apt;80;2;2;2020-01-03;0.26;2;364;2020-07-17;Madrid;Spain;40.40705347159836, -3.6999050338470756;Spain, Madrid, Embajadores
40279698;Chinchilla 1;44267738;Sol;Entire home/apt;999;1;2;2020-01-17;0.32;31;1;2020-07-17;Madrid;Spain;40.417747129260746, -3.7054844916722236;Spain, Madrid, Sol
40305862;Mivic;310134372;Campamento;Private room;22;1;4;2020-02-28;0.53;2;157;2020-07-17;Madrid;Spain;40.39779164562277, -3.769655272624663;Spain, Madrid, Campamento
40361491;Alquiler habitación;311845549;San Isidro;Entire home/apt;90;1;0;;;1;0;2020-07-17;Madrid;Spain;40.39986972946784, -3.722428476252329;Spain, Madrid, San Isidro
40368944;HABITACIÓN PRIVADA 15 MIN CENTRO Y TRANQUILA;292251816;Orcasitas;Private room;105;1;0;;;1;0;2020-07-17;Madrid;Spain;40.37260716808255, -3.71492003756354;Spain, Madrid, Orcasitas
40373833;Moderno Apartamento en el mejor barrio de Madrid;81499370;Goya;Entire home/apt;50;4;1;2020-01-05;0.15;1;12;2020-07-17;Madrid;Spain;40.42836295734575, -3.6775390698869757;Spain, Madrid, Goya
40389155;Habitación privada en el centro de Madrid;182065460;Trafalgar;Private room;35;3;2;2019-12-31;0.27;1;90;2020-07-17;Madrid;Spain;40.43165055842537, -3.7006654306096864;Spain, Madrid, Trafalgar
40416478;big Room with 2 beds-v2;248779667;San Diego;Private room;16;30;0;;;14;90;2020-07-17;Madrid;Spain;40.39139203924451, -3.6690937067193143;Spain, Madrid, San Diego
40427844;AMAZING ATTIC WITH TERRACE - SOL;303821831;Sol;Entire home/apt;150;2;0;;;2;365;2020-07-17;Madrid;Spain;40.41576480560523, -3.7027348868637118;Spain, Madrid, Sol
40470500;GREAT APPART NEXT TO CASTELLANA;123310718;Cuatro Caminos;Entire home/apt;80;150;1;2020-01-02;0.15;1;358;2020-07-17;Madrid;Spain;40.453885283272456, -3.692710349385213;Spain, Madrid, Cuatro Caminos
40528950;(7) Cerca del Wanda IFEMA y Aeropuerto;309996739;Rosas;Private room;19;1;3;2020-02-29;0.52;6;365;2020-07-17;Madrid;Spain;40.42822843035869, -3.6101946731237917;Spain, Madrid, Rosas
40573143;Habitación  luminosa ☀️;146105244;Embajadores;Private room;23;1;1;2019-12-25;0.14;1;0;2020-07-17;Madrid;Spain;40.41133816910345, -3.7025822672670583;Spain, Madrid, Embajadores
40585138;HELLENHOST:  Ático en la Gran Vía de Madrid;32420211;Universidad;Entire home/apt;245;1;0;;;4;261;2020-07-17;Madrid;Spain;40.42146007146755, -3.705158722958166;Spain, Madrid, Universidad
40634524;La ventana sobre Malasaña - Suite independiente;185468876;Universidad;Entire home/apt;80;2;10;2020-03-16;1.59;1;142;2020-07-17;Madrid;Spain;40.42270775181824, -3.70373140012727;Spain, Madrid, Universidad
40645444;Apartamento en retiro;133881431;Ibiza;Entire home/apt;70;2;0;;;1;0;2020-07-17;Madrid;Spain;40.417580183737634, -3.6754894040152655;Spain, Madrid, Ibiza
40722385;Spacious Room in great location in Madrid.;307808041;Opañel;Private room;20;2;0;;;12;0;2020-07-17;Madrid;Spain;40.39236357679266, -3.7254162883863353;Spain, Madrid, Opañel
40732525;Almanzor - Nuevo, Wifi, tranquilo, bien comunicado;316227909;Numancia;Entire home/apt;74;3;17;2020-03-17;2.43;1;0;2020-07-17;Madrid;Spain;40.402430244932866, -3.6641402232410583;Spain, Madrid, Numancia
40757035;VERY central - cosy private room in shared apt;234764914;Universidad;Private room;28;2;3;2020-02-09;0.46;1;90;2020-07-17;Madrid;Spain;40.424614080914544, -3.701798382459628;Spain, Madrid, Universidad
40775889;Avenida America B-7;102947901;Guindalera;Entire home/apt;50;1;1;2019-12-29;0.15;226;199;2020-07-17;Madrid;Spain;40.44233743173155, -3.661689619889348;Spain, Madrid, Guindalera
40800480;Ático Plaza de España;49346824;Argüelles;Entire home/apt;70;2;14;2020-05-22;2.05;4;0;2020-07-17;Madrid;Spain;40.42240998875526, -3.716688386557844;Spain, Madrid, Argüelles
40811315;BNBHolder Love Madrid PLAZA DE ESPAÑA;28786243;Palacio;Entire home/apt;46;1;6;2020-03-01;0.84;65;191;2020-07-17;Madrid;Spain;40.421943226970654, -3.709949470012908;Spain, Madrid, Palacio
40835695;Amplia y luminosa habitación exterior.;264580516;Ciudad Universitaria;Private room;48;3;0;;;4;0;2020-07-17;Madrid;Spain;40.45414649852856, -3.7143183306449647;Spain, Madrid, Ciudad Universitaria
40838682;Estudio nuevo reformado, al lado del metro .;317771833;Numancia;Entire home/apt;75;2;1;2019-12-22;0.14;1;362;2020-07-17;Madrid;Spain;40.397106847056186, -3.664654855599608;Spain, Madrid, Numancia
40855569;Bienvenida;312059517;Delicias;Private room;40;1;0;;;2;0;2020-07-17;Madrid;Spain;40.3982781394183, -3.696581726330645;Spain, Madrid, Delicias
40894374;CERCA DEL CENTRO CON TERRAZA PRIVADA;316714210;San Diego;Private room;25;2;14;2020-03-14;2.1;3;45;2020-07-17;Madrid;Spain;40.391380064546695, -3.6697808864181845;Spain, Madrid, San Diego
40985915;HABITACIÓN FEMENINA COMPARTIDA/SHARED FEMALE ROOM;319616632;Universidad;Shared room;13;1;3;2020-02-20;0.51;33;365;2020-07-17;Madrid;Spain;40.42306258345961, -3.7025031832727064;Spain, Madrid, Universidad
40986667;HABITACIÓN COMPARTIDA/SHARED ROOM CENTRAL MADRID;319616632;Universidad;Shared room;13;1;0;;;33;365;2020-07-17;Madrid;Spain;40.421465568698366, -3.7040983722410004;Spain, Madrid, Universidad
41152171;Private Rooms with Large Bed in a Spacious Flat;169647078;Pacífico;Private room;25;1;0;;;1;0;2020-07-17;Madrid;Spain;40.406845623266165, -3.675619958811123;Spain, Madrid, Pacífico
41163166;Calm room with Wi-Fi - Goya, Madrid;46885394;Goya;Private room;30;2;3;2020-01-19;0.45;1;198;2020-07-17;Madrid;Spain;40.42329322048647, -3.6724450433307725;Spain, Madrid, Goya
41224154;Blasco de Garay, double room with gym 121;107335103;Gaztambide;Private room;45;1;8;2020-03-12;1.27;54;180;2020-07-17;Madrid;Spain;40.43773268500725, -3.712928094728455;Spain, Madrid, Gaztambide
41252853;Vanrays - Fantástico Ático - Centro - Buenavista;22321820;Embajadores;Entire home/apt;70;3;4;2020-03-09;0.71;20;365;2020-07-17;Madrid;Spain;40.408111713841144, -3.698939863299539;Spain, Madrid, Embajadores
41279349;Apartamento en la misma calle de Alberto Aguilera;80473977;Gaztambide;Entire home/apt;60;1;0;;;16;0;2020-07-17;Madrid;Spain;40.43087054631097, -3.714450065669894;Spain, Madrid, Gaztambide
41281041;Alquiler de Habitación, ambiente familiar.;287740650;Pradolongo;Private room;20;30;0;;;1;365;2020-07-17;Madrid;Spain;40.38465909762458, -3.7095008459041487;Spain, Madrid, Pradolongo
41290104;Sunny Room with Terrace nr Caja Mágica/Public Pool;5578219;Orcasur;Private room;35;2;1;2020-01-21;0.17;1;77;2020-07-17;Madrid;Spain;40.372291550838995, -3.6955863749654676;Spain, Madrid, Orcasur
41392569;Espaciosa habitación ideal para parejas;325546646;Entrevías;Private room;55;2;0;;;1;0;2020-07-17;Madrid;Spain;40.38366278940694, -3.6707148985108597;Spain, Madrid, Entrevías
41416126;Duplex de 3 dormitorios Barrio del Pilar;270499244;Pilar;Entire home/apt;70;2;6;2020-06-11;1.94;3;355;2020-07-17;Madrid;Spain;40.47499902236239, -3.712044797567182;Spain, Madrid, Pilar
41511287;Ático con Gran Terraza en la Milla de Oro;324029760;Castellana;Entire home/apt;250;2;6;2020-06-12;1.07;1;327;2020-07-17;Madrid;Spain;40.42953901117488, -3.6846462309258166;Spain, Madrid, Castellana
41514565;Private Bedroom ☆ Perfect To Homework;317177103;San Andrés;Private room;20;7;1;2020-03-19;0.24;1;342;2020-07-17;Madrid;Spain;40.33943512281086, -3.7083523688920126;Spain, Madrid, San Andrés
41517763;Acogedora habitación cerca de ifema;327007118;Canillas;Private room;80;1;0;;;2;180;2020-07-17;Madrid;Spain;40.46445298165436, -3.634427623315075;Spain, Madrid, Canillas
41520499;room in luxury apartment w pool and gym in Madrid;272087535;Piovera;Private room;49;2;0;;;1;91;2020-07-17;Madrid;Spain;40.458859930350215, -3.630404138736203;Spain, Madrid, Piovera
41689995;Nice apartment with terrace: Retiro, Atocha & Sol;327878378;Pacífico;Entire home/apt;102;20;1;2020-03-23;0.25;1;180;2020-07-17;Madrid;Spain;40.401516678716014, -3.6775551290554738;Spain, Madrid, Pacífico
41769314;Habitación Cómoda;131366382;Pinar del Rey;Private room;45;1;0;;;1;365;2020-07-17;Madrid;Spain;40.476160632095635, -3.6502867443241183;Spain, Madrid, Pinar del Rey
41772805;CHILLING PLACE NEAR THE AIRPORT !!!!!!!;305441613;Apostol Santiago;Private room;25;1;1;2020-02-02;0.18;1;180;2020-07-17;Madrid;Spain;40.47698629614957, -3.662739934218646;Spain, Madrid, Apostol Santiago
41801377;Estupenda habitación muy bien comunicada centro;210122314;Valdeacederas;Private room;30;3;0;;;2;197;2020-07-17;Madrid;Spain;40.469773664425794, -3.7025436523715247;Spain, Madrid, Valdeacederas
41808896;Luminoso Estudio en el Barrio de Salamanca;102196656;Guindalera;Entire home/apt;5000;1;0;;;36;124;2020-07-17;Madrid;Spain;40.43511031168554, -3.6670490608638215;Spain, Madrid, Guindalera
41828117;Habitación 1, céntrica, metro Iglesia;329570834;Trafalgar;Private room;40;2;3;2020-03-08;0.58;4;0;2020-07-17;Madrid;Spain;40.43412314295551, -3.6991569070552006;Spain, Madrid, Trafalgar
41829287;Habitación 4, centrico, metro Iglesia;329570834;Trafalgar;Private room;40;2;3;2020-03-02;0.58;4;180;2020-07-17;Madrid;Spain;40.432541072150315, -3.7002449261668;Spain, Madrid, Trafalgar
41850223;El cuarto de las visitas :);23207732;San Isidro;Private room;17;5;7;2020-03-24;1.32;1;44;2020-07-17;Madrid;Spain;40.39279430302996, -3.7383580129444596;Spain, Madrid, San Isidro
41866878;Modern and cozy next to Gran Vía.;196395456;Sol;Entire home/apt;100;1;3;2020-03-14;0.65;9;2;2020-07-17;Madrid;Spain;40.41925535290579, -3.7013027066588573;Spain, Madrid, Sol
41873621;Habitación en zona centro de Madrid;331122447;Embajadores;Private room;21;1;2;2020-02-16;0.36;1;166;2020-07-17;Madrid;Spain;40.409477444602395, -3.6970905466396107;Spain, Madrid, Embajadores
41900844;Habitación luminosa;331331929;Rejas;Entire home/apt;50;1;0;;;2;181;2020-07-17;Madrid;Spain;40.44390024906791, -3.575014685862672;Spain, Madrid, Rejas
41901452;Mola Holidays Gran Vía;330621039;Sol;Entire home/apt;46;1;1;2020-02-07;0.19;6;163;2020-07-17;Madrid;Spain;40.42042050998663, -3.699902373655784;Spain, Madrid, Sol
41920806;Habitación Doble;331653653;Embajadores;Private room;130;1;2;2020-02-15;0.37;6;365;2020-07-17;Madrid;Spain;40.40948002727276, -3.6952179407646666;Spain, Madrid, Embajadores
41930136;Confort Apartments in Sol;331742624;Sol;Entire home/apt;50;1;1;2020-03-06;0.22;3;94;2020-07-17;Madrid;Spain;40.416796941603856, -3.702545593538281;Spain, Madrid, Sol
41952319;Cuatro Caminos, pasea por Madrid facilmente;331988559;Bellas Vistas;Private room;36;1;1;2020-02-10;0.19;1;90;2020-07-17;Madrid;Spain;40.449805348296955, -3.7068860847917158;Spain, Madrid, Bellas Vistas
42058520;Habitación al lado de la calle Alcalá;203476212;Pueblo Nuevo;Private room;40;1;1;2020-02-07;0.19;1;74;2020-07-17;Madrid;Spain;40.436126882470624, -3.641726768379822;Spain, Madrid, Pueblo Nuevo
42066619;Apartamento pio xii/Arturo Soria;3048290;Costillares;Entire home/apt;105;5;0;;;12;0;2020-07-17;Madrid;Spain;40.468946671209366, -3.6668470574179812;Spain, Madrid, Costillares
42078203;COQUETO APARTAMENTO EN LA LATINA;333346324;Palacio;Entire home/apt;65;2;1;2020-03-01;0.22;5;181;2020-07-17;Madrid;Spain;40.40973798577923, -3.712356081419181;Spain, Madrid, Palacio
42174425;Acogedora habitación en zona muy céntrica.;133834609;Arapiles;Private room;20;1;2;2020-02-17;0.39;1;0;2020-07-17;Madrid;Spain;40.429918412506375, -3.7090400834431865;Spain, Madrid, Arapiles
42189305;Cozy room in Márquez de Vadillo;39903597;Comillas;Private room;30;1;0;;;1;88;2020-07-17;Madrid;Spain;40.39216024896185, -3.7129580189363285;Spain, Madrid, Comillas
42241422;Stylish brand new in Chueca-Justicia - Balconies;596469;Justicia;Entire home/apt;100;1;0;;;32;152;2020-07-17;Madrid;Spain;40.42206220413185, -3.698035425191123;Spain, Madrid, Justicia
42245856;Bedroom in lavapies embajadores Madrid;60492971;Embajadores;Private room;18;1;1;2020-03-14;0.24;3;78;2020-07-17;Madrid;Spain;40.409730408969935, -3.6978902580760376;Spain, Madrid, Embajadores
42246315;ATOCHA № H4 Aire acondicionado doble;106947145;Embajadores;Private room;49;2;0;;;25;365;2020-07-17;Madrid;Spain;40.409550738452836, -3.694750248862811;Spain, Madrid, Embajadores
42263588;Zenit Abeba, Doble;98228315;Lista;Private room;9136;1;2;2020-07-15;0.47;2;365;2020-07-17;Madrid;Spain;40.43191980594013, -3.6740011563713515;Spain, Madrid, Lista
42277827;SYA Rentals Madrid - Venancio Martin;334729918;Numancia;Private room;30;5;0;;;4;365;2020-07-17;Madrid;Spain;40.39862587420804, -3.661946411152586;Spain, Madrid, Numancia
42309358;Habitación Luminosa y Cozy en La Latina;336306190;Cortes;Entire home/apt;40;1;1;2020-02-23;0.21;1;90;2020-07-17;Madrid;Spain;40.41226051279036, -3.6974102899733787;Spain, Madrid, Cortes
42313890;Bonita y cómoda habitación para uno AD4;10531070;Adelfas;Private room;17;1;4;2020-03-10;0.83;5;350;2020-07-17;Madrid;Spain;40.402404537287325, -3.670473887686425;Spain, Madrid, Adelfas
42333420;Apartamento Luminoso, confortable y súper ubicado!;25506202;El Viso;Entire home/apt;60;2;1;2020-03-08;0.23;2;140;2020-07-17;Madrid;Spain;40.443167360067335, -3.6806463000325866;Spain, Madrid, El Viso
42347890;Habitación muy luminosa en Valdebebas - IFEMA;65020304;Valdefuentes;Private room;60;1;0;;;1;180;2020-07-17;Madrid;Spain;40.48460457336599, -3.628098290347965;Spain, Madrid, Valdefuentes
42376258;Luminoso apartamento en Chamberi;59790052;Almagro;Entire home/apt;120;2;0;;;1;2;2020-07-17;Madrid;Spain;40.438708121437806, -3.698473191632471;Spain, Madrid, Almagro
42377347;Adorable and modern 3 bedroom 2 bath in Madrid;276565844;Arapiles;Entire home/apt;110;4;0;;;101;0;2020-07-17;Madrid;Spain;40.43028068342008, -3.709355366709933;Spain, Madrid, Arapiles
42393405;Suit doble premium cerca del Centro y Aeropuerto;294865622;Pueblo Nuevo;Private room;29;2;2;2020-03-06;0.42;6;0;2020-07-17;Madrid;Spain;40.42689734170347, -3.6415413734329567;Spain, Madrid, Pueblo Nuevo
42411750;Cozy Apartment with views - 2 bdr.;308954499;Pacífico;Entire home/apt;120;1;0;;;2;0;2020-07-17;Madrid;Spain;40.404172727227945, -3.6813562782147033;Spain, Madrid, Pacífico
42426734;Apartamento entero en calle finisterre.;31733456;La Paz;Entire home/apt;90;2;2;2020-03-05;0.43;3;0;2020-07-17;Madrid;Spain;40.48078785946042, -3.7045557623584022;Spain, Madrid, La Paz
42430754;PLEASANT STAY IN MODERN STUDIO NEAR GRAN VIA - MADRID;69331508;Universidad;Entire home/apt;39;2;3;2020-03-16;0.62;2;365;2020-07-17;Madrid;Spain;40.42091334136916, -3.705582782914006;Spain, Madrid, Universidad
42452487;Black & wood;337963026;Embajadores;Entire home/apt;35;1;5;2020-06-29;1.1;1;6;2020-07-17;Madrid;Spain;40.4083372702331, -3.704393849089764;Spain, Madrid, Embajadores
42454155;Piso acogedor, confortable a un minuto del metro.;114027648;Simancas;Entire home/apt;35;2;0;;;2;13;2020-07-17;Madrid;Spain;40.42876393162738, -3.626778680955031;Spain, Madrid, Simancas
42455322;ATOCHA H3 双人套房两张单人床带空调;84213235;Embajadores;Entire home/apt;49;2;0;;;20;2;2020-07-17;Madrid;Spain;40.409193131698835, -3.692920186289483;Spain, Madrid, Embajadores
42500726;Nice apartment in La Latina;336838111;Embajadores;Entire home/apt;30;1;2;2020-05-22;0.47;1;0;2020-07-17;Madrid;Spain;40.41044704528163, -3.70890269446709;Spain, Madrid, Embajadores
42501588;Nice apartment in Abrantes;336841070;Palacio;Entire home/apt;30;1;4;2020-07-02;0.86;1;226;2020-07-17;Madrid;Spain;40.41077570716621, -3.711894322786476;Spain, Madrid, Palacio
42502630;Shared room in Student Residence;336848315;Almagro;Shared room;30;1;0;;;17;225;2020-07-17;Madrid;Spain;40.42655571340619, -3.6936935379540694;Spain, Madrid, Almagro
42506473;Modern and bright apartment with private bedroom;276565844;Universidad;Entire home/apt;35;4;0;;;101;0;2020-07-17;Madrid;Spain;40.42655891028623, -3.709496128300985;Spain, Madrid, Universidad
42507038;Modern apt with balcony along Manzanares River;276565844;Cármenes;Entire home/apt;26;4;0;;;101;0;2020-07-17;Madrid;Spain;40.40510063477029, -3.723519222317027;Spain, Madrid, Cármenes
42522870;Habitación privada en Madrid;62871799;Gaztambide;Private room;50;1;0;;;1;0;2020-07-17;Madrid;Spain;40.43429873194868, -3.7130628573646436;Spain, Madrid, Gaztambide
42533447;Friendly Stay Barrio de Salamanca, Madrid;136357341;Castellana;Entire home/apt;200;1;0;;;1;90;2020-07-17;Madrid;Spain;40.43448544604305, -3.6805124411227768;Spain, Madrid, Castellana
42539901;Apartamento dos dormitorios OCA;9846097;Vista Alegre;Entire home/apt;65;4;0;;;11;90;2020-07-17;Madrid;Spain;40.38920073057513, -3.742451695446429;Spain, Madrid, Vista Alegre
42548586;Se alquila para una chika o 2 !!!;313096257;Arcos;Private room;18;3;0;;;2;179;2020-07-17;Madrid;Spain;40.42378037106571, -3.619848005796238;Spain, Madrid, Arcos
42572309;Private bed/bath in modern Madrid apartment;276565844;Vallehermoso;Private room;45;4;0;;;101;0;2020-07-17;Madrid;Spain;40.43996892112598, -3.7170168091367235;Spain, Madrid, Vallehermoso
42574508;Cosy and private Room in a flat;62017115;San Isidro;Private room;25;1;1;2020-03-06;0.22;1;142;2020-07-17;Madrid;Spain;40.39458969865952, -3.729381671238912;Spain, Madrid, San Isidro
42582365;Aparta estudio fantástico para tus días en Madrid;339193096;Embajadores;Entire home/apt;44;1;2;2020-03-11;0.45;1;105;2020-07-17;Madrid;Spain;40.410226741160294, -3.697120270562283;Spain, Madrid, Embajadores
42596370;Nice duplex in Puerta de Hiero;336003810;Ciudad Universitaria;Entire home/apt;30;1;6;2020-07-08;3.67;3;218;2020-07-17;Madrid;Spain;40.46962593510507, -3.7286211904211046;Spain, Madrid, Ciudad Universitaria
42602835;Olala Cool Apartment 1B;129000409;Numancia;Entire home/apt;33;1;2;2020-06-15;0.75;32;357;2020-07-17;Madrid;Spain;40.40014782338426, -3.66289429440721;Spain, Madrid, Numancia
42618499;Habitación privada en piso espectacular;25808950;Justicia;Private room;70;2;0;;;2;2;2020-07-17;Madrid;Spain;40.424752091023066, -3.6946415103848986;Spain, Madrid, Justicia
42667445;Habitaciones Madrid Centro;327179644;Universidad;Entire home/apt;100;1;0;;;1;365;2020-07-17;Madrid;Spain;40.42680961332914, -3.705249658586541;Spain, Madrid, Universidad
42669394;Estudio en Malasaña- Gran vía;306556635;Universidad;Entire home/apt;45;1;0;;;1;364;2020-07-17;Madrid;Spain;40.42724162139273, -3.7117389490621275;Spain, Madrid, Universidad
42678826;ATOCHA & CENTRO: Impecable, Genial y Luminosísimo;339995518;Embajadores;Entire home/apt;49;1;5;2020-07-05;3.13;3;65;2020-07-17;Madrid;Spain;40.41264111256503, -3.699057359606435;Spain, Madrid, Embajadores
42690572;Fabulosa habitación 3 Palacio Real Madrid;340070798;Palacio;Private room;33;1;1;2020-03-13;0.23;4;150;2020-07-17;Madrid;Spain;40.4126099410673, -3.7136275135529346;Spain, Madrid, Palacio
42698506;Apartamento amplio cerca del Bernabeu y Azca;212023357;Cuatro Caminos;Entire home/apt;80;6;0;;;9;89;2020-07-17;Madrid;Spain;40.45461859591471, -3.699770015651777;Spain, Madrid, Cuatro Caminos
42708094;Lujosa habitación;340193322;Aluche;Private room;98;1;0;;;1;181;2020-07-17;Madrid;Spain;40.39797321492923, -3.758681965619752;Spain, Madrid, Aluche
42737910;EUROSUITE APATAMENT LAVAPIES MADRID;206942792;Embajadores;Entire home/apt;300;30;0;;;16;0;2020-07-17;Madrid;Spain;40.40965108031014, -3.702780485836486;Spain, Madrid, Embajadores
42820566;Apartame A.Soria céntrico fácil salida aeropuerto;340079323;San Juan Bautista;Entire home/apt;55;2;0;;;1;180;2020-07-17;Madrid;Spain;40.45526361286703, -3.658712051202063;Spain, Madrid, San Juan Bautista
42875673;Bright and cozy attic In the heart of La Latina.;127732231;Embajadores;Entire home/apt;70;1;0;;;2;90;2020-07-17;Madrid;Spain;40.41065411348326, -3.7059727232102495;Spain, Madrid, Embajadores
42883986;Apartament in the heart of Madrid;341478578;Cortes;Entire home/apt;125;1;1;2020-03-14;0.24;1;0;2020-07-17;Madrid;Spain;40.41411848710633, -3.6988175830385264;Spain, Madrid, Cortes
42932032;Nice studio in Madrid;168302698;Embajadores;Entire home/apt;144;1;0;;;1;365;2020-07-17;Madrid;Spain;40.41040327932698, -3.7017891337002613;Spain, Madrid, Embajadores
